"MONTHLYVAR","Please don't change this row, otherwise this file may not be valid anymore!"
"Generator Name","DataTypeName","DataTypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"New Indy Oxnard1GT27.8","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Indy Oxnard1GT27.8","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New York Canyon","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New York Canyon","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NEW_539S_13.8_G2_58380_G2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEW_539S_13.8_G2_58380_G2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NEW_CMH16_550001_16","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEW_CMH16_550001_16","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_DAISHOW9","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_DAISHOW9","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NEW_FIELDGA7_55272_JC","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEW_FIELDGA7_55272_JC","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NEW_HOPECR8_56335_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEW_HOPECR8_56335_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_CC2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_CC2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC11","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC12","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC12","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC13","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC13","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC14","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC14","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC15","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC15","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC16","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC16","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC17","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC17","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC18","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC18","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC19","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC19","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC20","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC20","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC51","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC51","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC52","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC52","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC54","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC54","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC55","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC55","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_LTO2019_SC57","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_LTO2019_SC57","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"New_REDW GT","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"New_REDW GT","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Newman CC5a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newman CC5a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Newman CC5b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newman CC5b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Newman CC7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newman CC7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Newman_6GT5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newman_6GT5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Newman_6GT5","VARMarginRatio",13,0,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083,.8820083
"Newmont TS Power","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newmont TS Power","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NGILAA_5_SDGDYN1CS57","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGILAA_5_SDGDYN1CS57","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NGP Blue Mountain 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGP Blue Mountain 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NGP Blue Mountain 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGP Blue Mountain 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NGP Blue Mountain 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGP Blue Mountain 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Niland 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niland 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Niland 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niland 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NilandAGT45","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NilandAGT45","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NilandBGT45","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NilandBGT45","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NonEmitting Peaker - Utah North","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NonEmitting Peaker - Utah North","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NonEmitting Peaker - Wyoming","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NonEmitting Peaker - Wyoming","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Brawley 01","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Brawley 01","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Brawley 02","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Brawley 02","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Brawley 03","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Brawley 03","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Brawley 04","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Brawley 04","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Loop 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Loop 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Loop 1","VARMarginRatio",13,0,.88,.88,.88,.88,.88,.88,.88,.88,.88,.88,.88,.88
"North Loop 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Loop 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Loop 2","VARMarginRatio",13,0,.88,.88,.88,.88,.88,.88,.88,.88,.88,.88,.88,.88
"North Loop 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Loop 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Loop 4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Loop 4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"North Loop 4","VARMarginRatio",13,0,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238,.8095238
"North Midway Cogens 5A 5B","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Midway Cogens 5A 5B","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Northeast","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northeast","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NRGrnWndfallPwr","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NRGrnWndfallPwr","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NrthwdGreenPwr","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NrthwdGreenPwr","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NV Geothermal Portfolio","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NV Geothermal Portfolio","Derate",3,0,1,1,1,1,1,.94,.94,.94,.94,1,1,1
"NV Geothermal Portfolio1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NV Geothermal Portfolio1","Derate",3,0,1,1,1,1,1,.94,.94,.94,.94,1,1,1
"NW_Energy_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NW_Energy_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"NWMT IC Agg 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NWMT IC Agg 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Oakland_Pwr1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oakland_Pwr1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Oakland_Pwr2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oakland_Pwr2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Oakland_Pwr3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oakland_Pwr3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT1","VARMarginRatio",13,0,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194
"Ocotillo GT2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT2","VARMarginRatio",13,0,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194,.8774194
"Ocotillo GT3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ocotillo GT7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocotillo GT7","Derate",3,0,1,1,1,1,1,.99,.99,.99,.99,1,1,1
"Olive O1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olive O1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Olive O2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olive O2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Olive View MC Agg","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olive View MC Agg","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"OLSChinoCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OLSChinoCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"OrangeGrove1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OrangeGrove1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"OrangeGrove2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OrangeGrove2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Oregon State University (OSU) (OSBHE) 2CA1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oregon State University (OSU) (OSBHE) 2CA1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Oregon State University (OSU) (OSBHE)1CT5.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oregon State University (OSU) (OSBHE)1CT5.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormat REG @ Peetz1OT3.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormat REG @ Peetz1OT3.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormesa 1 E","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormesa 1 E","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormesa 1 H","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormesa 1 H","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormesa I","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormesa I","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormesa II OEC22","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormesa II OEC22","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormond_Beach_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormond_Beach_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ormond_Beach_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ormond_Beach_2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"OrovilleCogen1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OrovilleCogen1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Otay Mesa CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otay Mesa CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Otay Mesa CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otay Mesa CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Ox_Mountain7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ox_Mountain7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pacific Ultrapower Chinese Station","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pacific Ultrapower Chinese Station","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Paisley Geothermal1ST3.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paisley Geothermal1ST3.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Palo Verde 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palo Verde 1","Derate",3,0,1,1,1,1,1,.98,.98,.98,.98,1,1,1
"Palo Verde 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palo Verde 2","Derate",3,0,1,1,1,1,1,.98,.98,.98,.98,1,1,1
"Palo Verde 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palo Verde 3","Derate",3,0,1,1,1,1,1,.98,.98,.98,.98,1,1,1
"Palomar CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palomar CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Palomar CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palomar CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PanocheEC1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PanocheEC1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PanocheEC2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PanocheEC2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PanocheEC3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PanocheEC3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PanocheEC4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PanocheEC4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PanochePeakerCT","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PanochePeakerCT","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pasco (Oregon Street)GT1GT11.4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasco (Oregon Street)GT1GT11.4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pasco (Oregon Street)GT2GT11.4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasco (Oregon Street)GT2GT11.4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pasco (Oregon Street)GT3GT11.4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasco (Oregon Street)GT3GT11.4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pasco (Oregon Street)GT4GT11.4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasco (Oregon Street)GT4GT11.4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pastoria CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pastoria CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pastoria CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pastoria CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PastoriaCC2-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PastoriaCC2-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Patua 1A1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patua 1A1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Patua 1A3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patua 1A3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Patua 1A5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patua 1A5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Pawnee 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pawnee 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarez05","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarez05","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarez06","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarez06","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarez07","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarez07","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarez08 CC","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarez08 CC","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarez09 CC","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarez09 CC","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarezCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarezCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarezGT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarezGT1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PdteJuarezGT2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdteJuarezGT2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PE-BerkeleyCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE-BerkeleyCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PGE San Francisco State Fuel Cell","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGE San Francisco State Fuel Cell","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PGP_Bio","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGP_Bio","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Phillips_Carbon","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phillips_Carbon","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Phillips_RodeoA","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phillips_RodeoA","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Phillips_RodeoA","VARMarginRatio",13,0,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617
"Phillips_RodeoB","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phillips_RodeoB","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Phillips_RodeoB","VARMarginRatio",13,0,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617
"Phillips_RodeoC","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phillips_RodeoC","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Phillips_RodeoC","VARMarginRatio",13,0,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617,.7700617
"PioPicoEnergyCenter1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PioPicoEnergyCenter1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PioPicoEnergyCenter2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PioPicoEnergyCenter2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"PioPicoEnergyCenter3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PioPicoEnergyCenter3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G01","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G01","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G02","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G02","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G03","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G03","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G04","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G04","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G05","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G05","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G06","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G06","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G07","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G07","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G08","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G08","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G09","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G09","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G10","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G10","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G11","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G12","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G12","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G13","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G13","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G14","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plains End 1 G14","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Plains End 1 G15","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
