"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"18640","DG-BTM_BPAT_OR_Curry","Solar","3171","DPV-ALL_Curry_OR_F[18]","1.093109","3171","DPV-ALL_Curry_OR_F[18]","1.093109","0","0","0","0","1.093109",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18641","DG-BTM_BPAT_OR_Deschutes","Solar","3178","DPV-ALL_Deschutes_OR_F[18]","3.109751","3178","DPV-ALL_Deschutes_OR_F[18]","3.109751","0","0","0","0","3.109751",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18642","DG-BTM_BPAT_OR_Douglas","Solar","3182","DPV-ALL_Douglas_OR_F[18]","1.440286","3182","DPV-ALL_Douglas_OR_F[18]","1.440286","0","0","0","0","1.440286",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18643","DG-BTM_BPAT_OR_Harney","Solar","3221","DPV-ALL_Harney_OR_F[18]","0","3221","DPV-ALL_Harney_OR_F[18]","0","0","0","0","0","0",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18644","DG-BTM_BPAT_OR_Hood River","Solar","3224","DPV-ALL_Hood River_OR_F[18]",".4963148","3224","DPV-ALL_Hood River_OR_F[18]",".4963148","0","0","0","0",".4963148",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18645","DG-BTM_BPAT_OR_Jefferson","Solar","3239","DPV-ALL_Jefferson_OR_F[18]",".1724006","3239","DPV-ALL_Jefferson_OR_F[18]",".1724006","0","0","0","0",".1724006",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18646","DG-BTM_BPAT_OR_Lane","Solar","3261","DPV-ALL_Lane_OR_F[18]","12.5246","3261","DPV-ALL_Lane_OR_F[18]","12.5246","0","0","0","0","12.5246",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18647","DG-BTM_BPAT_OR_Lincoln","Solar","3275","DPV-ALL_Lincoln_OR_F[18]",".3596516","3275","DPV-ALL_Lincoln_OR_F[18]",".3596516","0","0","0","0",".3596516",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18648","DG-BTM_BPAT_OR_Linn","Solar","3278","DPV-ALL_Linn_OR_F[18]","2.611293","3278","DPV-ALL_Linn_OR_F[18]","2.611293","0","0","0","0","2.611293",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18649","DG-BTM_BPAT_OR_Marion","Solar","3289","DPV-ALL_Marion_OR_F[18]","2.096473","3289","DPV-ALL_Marion_OR_F[18]","2.096473","0","0","0","0","2.096473",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18650","DG-BTM_BPAT_OR_Morrow","Solar","3310","DPV-ALL_Morrow_OR_F[18]",".5171866","3310","DPV-ALL_Morrow_OR_F[18]",".5171866","0","0","0","0",".5171866",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18651","DG-BTM_BPAT_OR_Polk","Solar","3343","DPV-ALL_Polk_OR_F[18]","1.758024","3343","DPV-ALL_Polk_OR_F[18]","1.758024","0","0","0","0","1.758024",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18652","DG-BTM_BPAT_OR_Tillamook","Solar","3408","DPV-ALL_Tillamook_OR_F[18]","1.109438","3408","DPV-ALL_Tillamook_OR_F[18]","1.109438","0","0","0","0","1.109438",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18653","DG-BTM_BPAT_OR_Umatilla","Solar","3418","DPV-ALL_Umatilla_OR_F[18]","1.105716","3418","DPV-ALL_Umatilla_OR_F[18]","1.105716","0","0","0","0","1.105716",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18654","DG-BTM_BPAT_OR_Union","Solar","3420","DPV-ALL_Union_OR_F[18]",".4669308","3420","DPV-ALL_Union_OR_F[18]",".4669308","0","0","0","0",".4669308",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18655","DG-BTM_BPAT_OR_Wasco","Solar","3429","DPV-ALL_Wasco_OR_F[18]",".8789385","3429","DPV-ALL_Wasco_OR_F[18]",".8789385","0","0","0","0",".8789385",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18656","DG-BTM_BPAT_OR_Washington","Solar","3433","DPV-ALL_Washington_OR_F[18]","2.94182","3433","DPV-ALL_Washington_OR_F[18]","2.94182","0","0","0","0","2.94182",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18657","DG-BTM_BPAT_OR_Yamhill","Solar","3443","DPV-ALL_Yamhill_OR_F[18]","3.882322","3443","DPV-ALL_Yamhill_OR_F[18]","3.882322","0","0","0","0","3.882322",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18658","DG-BTM_BPAT_WA_Asotin","Solar","3109","DPV-ALL_Asotin_WA_F[18]",".2024643","3109","DPV-ALL_Asotin_WA_F[18]",".2024643","0","0","0","0",".2024643",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18659","DG-BTM_BPAT_WA_Benton","Solar","3119","DPV-ALL_Benton_WA_F[18]","5.243978","3119","DPV-ALL_Benton_WA_F[18]","5.243978","0","0","0","0","5.243978",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18660","DG-BTM_BPAT_WA_Clallam","Solar","3151","DPV-ALL_Clallam_WA_F[18]",".8515987","3151","DPV-ALL_Clallam_WA_F[18]",".8515987","0","0","0","0",".8515987",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18661","DG-BTM_BPAT_WA_Clark","Solar","3153","DPV-ALL_Clark_WA_F[18]","6.928916","3153","DPV-ALL_Clark_WA_F[18]","6.928916","0","0","0","0","6.928916",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18662","DG-BTM_BPAT_WA_Columbia","Solar","3161","DPV-ALL_Columbia_WA_F[18]",".0951","3161","DPV-ALL_Columbia_WA_F[18]",".0951","0","0","0","0",".0951",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18663","DG-BTM_BPAT_WA_Cowlitz","Solar","3166","DPV-ALL_Cowlitz_WA_F[18]","1.652444","3166","DPV-ALL_Cowlitz_WA_F[18]","1.652444","0","0","0","0","1.652444",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18664","DG-BTM_BPAT_WA_Douglas","Solar","3183","DPV-ALL_Douglas_WA_F[18]",".4047368","3183","DPV-ALL_Douglas_WA_F[18]",".4047368","0","0","0","0",".4047368",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18665","DG-BTM_BPAT_WA_Ferry","Solar","3195","DPV-ALL_Ferry_WA_F[18]",".2761785","3195","DPV-ALL_Ferry_WA_F[18]",".2761785","0","0","0","0",".2761785",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18666","DG-BTM_BPAT_WA_Franklin","Solar","3198","DPV-ALL_Franklin_WA_F[18]","1.367319","3198","DPV-ALL_Franklin_WA_F[18]","1.367319","0","0","0","0","1.367319",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18667","DG-BTM_BPAT_WA_Garfield","Solar","3205","DPV-ALL_Garfield_WA_F[18]",".046","3205","DPV-ALL_Garfield_WA_F[18]",".046","0","0","0","0",".046",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18668","DG-BTM_BPAT_WA_Grant","Solar","3217","DPV-ALL_Grant_WA_F[18]",".1486126","3217","DPV-ALL_Grant_WA_F[18]",".1486126","0","0","0","0",".1486126",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18669","DG-BTM_BPAT_WA_Grays Harbor","Solar","3218","DPV-ALL_Grays Harbor_WA_F[18]","1.806892","3218","DPV-ALL_Grays Harbor_WA_F[18]","1.806892","0","0","0","0","1.806892",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18670","DG-BTM_BPAT_WA_Island","Solar","3234","DPV-ALL_Island_WA_F[18]",".7684906","3234","DPV-ALL_Island_WA_F[18]",".7684906","0","0","0","0",".7684906",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18671","DG-BTM_BPAT_WA_Jefferson","Solar","3240","DPV-ALL_Jefferson_WA_F[18]",".6970541","3240","DPV-ALL_Jefferson_WA_F[18]",".6970541","0","0","0","0",".6970541",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18672","DG-BTM_BPAT_WA_King","Solar","3246","DPV-ALL_King_WA_F[18]","2.741057","3246","DPV-ALL_King_WA_F[18]","2.741057","0","0","0","0","2.741057",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18673","DG-BTM_BPAT_WA_Kitsap","Solar","3249","DPV-ALL_Kitsap_WA_F[18]",".7090828","3249","DPV-ALL_Kitsap_WA_F[18]",".7090828","0","0","0","0",".7090828",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18674","DG-BTM_BPAT_WA_Kittitas","Solar","3250","DPV-ALL_Kittitas_WA_F[18]",".8138238","3250","DPV-ALL_Kittitas_WA_F[18]",".8138238","0","0","0","0",".8138238",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18675","DG-BTM_BPAT_WA_Klickitat","Solar","3252","DPV-ALL_Klickitat_WA_F[18]",".6668461","3252","DPV-ALL_Klickitat_WA_F[18]",".6668461","0","0","0","0",".6668461",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18676","DG-BTM_BPAT_WA_Lewis","Solar","3270","DPV-ALL_Lewis_WA_F[18]",".7230062","3270","DPV-ALL_Lewis_WA_F[18]",".7230062","0","0","0","0",".7230062",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18677","DG-BTM_BPAT_WA_Lincoln","Solar","3276","DPV-ALL_Lincoln_WA_F[18]",".2266654","3276","DPV-ALL_Lincoln_WA_F[18]",".2266654","0","0","0","0",".2266654",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18678","DG-BTM_BPAT_WA_Mason","Solar","3291","DPV-ALL_Mason_WA_F[18]","1.100723","3291","DPV-ALL_Mason_WA_F[18]","1.100723","0","0","0","0","1.100723",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18679","DG-BTM_BPAT_WA_Okanogan","Solar","3320","DPV-ALL_Okanogan_WA_F[18]",".1532344","3320","DPV-ALL_Okanogan_WA_F[18]",".1532344","0","0","0","0",".1532344",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18680","DG-BTM_BPAT_WA_Pacific","Solar","3327","DPV-ALL_Pacific_WA_F[18]",".307689","3327","DPV-ALL_Pacific_WA_F[18]",".307689","0","0","0","0",".307689",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18681","DG-BTM_BPAT_WA_Pend Oreille","Solar","3331","DPV-ALL_Pend Oreille_WA_F[18]",".0155","3331","DPV-ALL_Pend Oreille_WA_F[18]",".0155","0","0","0","0",".0155",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18682","DG-BTM_BPAT_WA_Pierce","Solar","3336","DPV-ALL_Pierce_WA_F[18]","2.059662","3336","DPV-ALL_Pierce_WA_F[18]","2.059662","0","0","0","0","2.059662",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18683","DG-BTM_BPAT_WA_Skamania","Solar","3386","DPV-ALL_Skamania_WA_F[18]",".1433156","3386","DPV-ALL_Skamania_WA_F[18]",".1433156","0","0","0","0",".1433156",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18684","DG-BTM_BPAT_WA_Snohomish","Solar","3387","DPV-ALL_Snohomish_WA_F[18]","24.9837","3387","DPV-ALL_Snohomish_WA_F[18]","24.9837","0","0","0","0","24.9837",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18685","DG-BTM_BPAT_WA_Spokane","Solar","3391","DPV-ALL_Spokane_WA_F[18]","2.941886","3391","DPV-ALL_Spokane_WA_F[18]","2.941886","0","0","0","0","2.941886",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18686","DG-BTM_BPAT_WA_Thurston","Solar","3407","DPV-ALL_Thurston_WA_F[18]",".13928","3407","DPV-ALL_Thurston_WA_F[18]",".13928","0","0","0","0",".13928",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18687","DG-BTM_BPAT_WA_Walla Walla","Solar","3426","DPV-ALL_Walla Walla_WA_F[18]","1.968766","3426","DPV-ALL_Walla Walla_WA_F[18]","1.968766","0","0","0","0","1.968766",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18688","DG-BTM_BPAT_WA_Whatcom","Solar","3439","DPV-ALL_Whatcom_WA_F[18]",".0149","3439","DPV-ALL_Whatcom_WA_F[18]",".0149","0","0","0","0",".0149",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18689","DG-BTM_BPAT_WA_Yakima","Solar","3442","DPV-ALL_Yakima_WA_F[18]","2.560111","3442","DPV-ALL_Yakima_WA_F[18]","2.560111","0","0","0","0","2.560111",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18690","DG-BTM_CHPD_WA_Chelan","Solar","3146","DPV-ALL_Chelan_WA_F[18]",".0416","3146","DPV-ALL_Chelan_WA_F[18]",".0416","0","0","0","0",".0416",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18691","DG-BTM_CHPD_WA_Kitsap","Solar","3249","DPV-ALL_Kitsap_WA_F[18]",".498449","3249","DPV-ALL_Kitsap_WA_F[18]",".498449","0","0","0","0",".498449",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18692","DG-BTM_CIPB_CA_Alameda","Solar","3102","DPV-ALL_Alameda_CA_F[18]","575.0029","3102","DPV-ALL_Alameda_CA_F[18]","575.0029","0","0","0","0","575.0029",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18693","DG-BTM_CIPB_CA_Contra Costa","Solar","3163","DPV-ALL_Contra Costa_CA_F[18]","481.3049","3163","DPV-ALL_Contra Costa_CA_F[18]","481.3049","0","0","0","0","481.3049",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18694","DG-BTM_CIPB_CA_Marin","Solar","3288","DPV-ALL_Marin_CA_F[18]","150.5237","3288","DPV-ALL_Marin_CA_F[18]","150.5237","0","0","0","0","150.5237",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18695","DG-BTM_CIPB_CA_Monterey","Solar","3305","DPV-ALL_Monterey_CA_F[18]","117.8073","3305","DPV-ALL_Monterey_CA_F[18]","117.8073","0","0","0","0","117.8073",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18696","DG-BTM_CIPB_CA_Napa","Solar","3313","DPV-ALL_Napa_CA_F[18]","79.36829","3313","DPV-ALL_Napa_CA_F[18]","79.36829","0","0","0","0","79.36829",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18697","DG-BTM_CIPB_CA_San Benito","Solar","3359","DPV-ALL_San Benito_CA_F[18]","29.50877","3359","DPV-ALL_San Benito_CA_F[18]","29.50877","0","0","0","0","29.50877",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18698","DG-BTM_CIPB_CA_San Francisco","Solar","3362","DPV-ALL_San Francisco_CA_F[18]","205.6537","3362","DPV-ALL_San Francisco_CA_F[18]","205.6537","0","0","0","0","205.6537",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18699","DG-BTM_CIPB_CA_San Mateo","Solar","3367","DPV-ALL_San Mateo_CA_F[18]","254.3248","3367","DPV-ALL_San Mateo_CA_F[18]","254.3248","0","0","0","0","254.3248",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18700","DG-BTM_CIPB_CA_Santa Clara","Solar","3374","DPV-ALL_Santa Clara_CA_F[18]","646.8316","3374","DPV-ALL_Santa Clara_CA_F[18]","646.8316","0","0","0","0","646.8316",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18701","DG-BTM_CIPB_CA_Santa Cruz","Solar","3376","DPV-ALL_Santa Cruz_CA_F[18]","135.9625","3376","DPV-ALL_Santa Cruz_CA_F[18]","135.9625","0","0","0","0","135.9625",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18702","DG-BTM_CIPB_CA_Solano","Solar","3389","DPV-ALL_Solano_CA_F[18]","50.3236","3389","DPV-ALL_Solano_CA_F[18]","50.3236","0","0","0","0","50.3236",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18703","DG-BTM_CIPV_CA_Alameda","Solar","3102","DPV-ALL_Alameda_CA_F[18]","28.70842","3102","DPV-ALL_Alameda_CA_F[18]","28.70842","0","0","0","0","28.70842",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18704","DG-BTM_CIPV_CA_Amador","Solar","3105","DPV-ALL_Amador_CA_F[18]","58.61427","3105","DPV-ALL_Amador_CA_F[18]","58.61427","0","0","0","0","58.61427",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18705","DG-BTM_CIPV_CA_Butte","Solar","3134","DPV-ALL_Butte_CA_F[18]","286.6599","3134","DPV-ALL_Butte_CA_F[18]","286.6599","0","0","0","0","286.6599",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18706","DG-BTM_CIPV_CA_Calaveras","Solar","3137","DPV-ALL_Calaveras_CA_F[18]","96.60966","3137","DPV-ALL_Calaveras_CA_F[18]","96.60966","0","0","0","0","96.60966",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18707","DG-BTM_CIPV_CA_Colusa","Solar","3162","DPV-ALL_Colusa_CA_F[18]","14.53755","3162","DPV-ALL_Colusa_CA_F[18]","14.53755","0","0","0","0","14.53755",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18708","DG-BTM_CIPV_CA_Contra Costa","Solar","3163","DPV-ALL_Contra Costa_CA_F[18]","19.17446","3163","DPV-ALL_Contra Costa_CA_F[18]","19.17446","0","0","0","0","19.17446",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18709","DG-BTM_CIPV_CA_El Dorado","Solar","3186","DPV-ALL_El Dorado_CA_F[18]","170.3518","3186","DPV-ALL_El Dorado_CA_F[18]","170.3518","0","0","0","0","170.3518",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18710","DG-BTM_CIPV_CA_Fresno","Solar","3202","DPV-ALL_Fresno_CA_F[18]","595.0814","3202","DPV-ALL_Fresno_CA_F[18]","595.0814","0","0","0","0","595.0814",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18711","DG-BTM_CIPV_CA_Glenn","Solar","3209","DPV-ALL_Glenn_CA_F[18]","29.55993","3209","DPV-ALL_Glenn_CA_F[18]","29.55993","0","0","0","0","29.55993",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18712","DG-BTM_CIPV_CA_Humboldt","Solar","3228","DPV-ALL_Humboldt_CA_F[18]","128.9788","3228","DPV-ALL_Humboldt_CA_F[18]","128.9788","0","0","0","0","128.9788",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18713","DG-BTM_CIPV_CA_Kern","Solar","3245","DPV-ALL_Kern_CA_F[18]","567.0001","3245","DPV-ALL_Kern_CA_F[18]","567.0001","0","0","0","0","567.0001",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18714","DG-BTM_CIPV_CA_Kings","Solar","3247","DPV-ALL_Kings_CA_F[18]","74.53339","3247","DPV-ALL_Kings_CA_F[18]","74.53339","0","0","0","0","74.53339",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18715","DG-BTM_CIPV_CA_Lake","Solar","3256","DPV-ALL_Lake_CA_F[18]","86.92751","3256","DPV-ALL_Lake_CA_F[18]","86.92751","0","0","0","0","86.92751",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18716","DG-BTM_CIPV_CA_Lassen","Solar","3265","DPV-ALL_Lassen_CA_F[18]","35.62347","3265","DPV-ALL_Lassen_CA_F[18]","35.62347","0","0","0","0","35.62347",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18717","DG-BTM_CIPV_CA_Madera","Solar","3284","DPV-ALL_Madera_CA_F[18]","110.6332","3284","DPV-ALL_Madera_CA_F[18]","110.6332","0","0","0","0","110.6332",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18718","DG-BTM_CIPV_CA_Mariposa","Solar","3290","DPV-ALL_Mariposa_CA_F[18]","36.92087","3290","DPV-ALL_Mariposa_CA_F[18]","36.92087","0","0","0","0","36.92087",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18719","DG-BTM_CIPV_CA_Mendocino","Solar","3294","DPV-ALL_Mendocino_CA_F[18]","104.5656","3294","DPV-ALL_Mendocino_CA_F[18]","104.5656","0","0","0","0","104.5656",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18720","DG-BTM_CIPV_CA_Merced","Solar","3295","DPV-ALL_Merced_CA_F[18]","104.3707","3295","DPV-ALL_Merced_CA_F[18]","104.3707","0","0","0","0","104.3707",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18721","DG-BTM_CIPV_CA_Monterey","Solar","3305","DPV-ALL_Monterey_CA_F[18]","84.01312","3305","DPV-ALL_Monterey_CA_F[18]","84.01312","0","0","0","0","84.01312",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18722","DG-BTM_CIPV_CA_Nevada","Solar","3316","DPV-ALL_Nevada_CA_F[18]","100.2363","3316","DPV-ALL_Nevada_CA_F[18]","100.2363","0","0","0","0","100.2363",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18723","DG-BTM_CIPV_CA_Placer","Solar","3340","DPV-ALL_Placer_CA_F[18]","129.5364","3340","DPV-ALL_Placer_CA_F[18]","129.5364","0","0","0","0","129.5364",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18724","DG-BTM_CIPV_CA_Plumas","Solar","3342","DPV-ALL_Plumas_CA_F[18]","27.25429","3342","DPV-ALL_Plumas_CA_F[18]","27.25429","0","0","0","0","27.25429",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18725","DG-BTM_CIPV_CA_Sacramento","Solar","3356","DPV-ALL_Sacramento_CA_F[18]","167.5405","3356","DPV-ALL_Sacramento_CA_F[18]","167.5405","0","0","0","0","167.5405",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18726","DG-BTM_CIPV_CA_San Joaquin","Solar","3363","DPV-ALL_San Joaquin_CA_F[18]","590.688","3363","DPV-ALL_San Joaquin_CA_F[18]","590.688","0","0","0","0","590.688",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18727","DG-BTM_CIPV_CA_San Luis Obispo","Solar","3366","DPV-ALL_San Luis Obispo_CA_F[18]","322.8503","3366","DPV-ALL_San Luis Obispo_CA_F[18]","322.8503","0","0","0","0","322.8503",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18728","DG-BTM_CIPV_CA_San Mateo","Solar","3367","DPV-ALL_San Mateo_CA_F[18]","10.49579","3367","DPV-ALL_San Mateo_CA_F[18]","10.49579","0","0","0","0","10.49579",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18729","DG-BTM_CIPV_CA_Santa Barbara","Solar","3373","DPV-ALL_Santa Barbara_CA_F[18]","357.5381","3373","DPV-ALL_Santa Barbara_CA_F[18]","357.5381","0","0","0","0","357.5381",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18730","DG-BTM_CIPV_CA_Santa Clara","Solar","3374","DPV-ALL_Santa Clara_CA_F[18]","11.86959","3374","DPV-ALL_Santa Clara_CA_F[18]","11.86959","0","0","0","0","11.86959",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18731","DG-BTM_CIPV_CA_Shasta","Solar","3379","DPV-ALL_Shasta_CA_F[18]","205.6657","3379","DPV-ALL_Shasta_CA_F[18]","205.6657","0","0","0","0","205.6657",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18732","DG-BTM_CIPV_CA_Siskiyou","Solar","3384","DPV-ALL_Siskiyou_CA_F[18]",".3762038","3384","DPV-ALL_Siskiyou_CA_F[18]",".3762038","0","0","0","0",".3762038",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18733","DG-BTM_CIPV_CA_Solano","Solar","3389","DPV-ALL_Solano_CA_F[18]","205.7897","3389","DPV-ALL_Solano_CA_F[18]","205.7897","0","0","0","0","205.7897",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18734","DG-BTM_CIPV_CA_Sonoma","Solar","3390","DPV-ALL_Sonoma_CA_F[18]","544.0579","3390","DPV-ALL_Sonoma_CA_F[18]","544.0579","0","0","0","0","544.0579",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18735","DG-BTM_CIPV_CA_Stanislaus","Solar","3392","DPV-ALL_Stanislaus_CA_F[18]","159.215","3392","DPV-ALL_Stanislaus_CA_F[18]","159.215","0","0","0","0","159.215",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18736","DG-BTM_CIPV_CA_Sutter","Solar","3398","DPV-ALL_Sutter_CA_F[18]","93.37986","3398","DPV-ALL_Sutter_CA_F[18]","93.37986","0","0","0","0","93.37986",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18737","DG-BTM_CIPV_CA_Tehama","Solar","3402","DPV-ALL_Tehama_CA_F[18]","52.00443","3402","DPV-ALL_Tehama_CA_F[18]","52.00443","0","0","0","0","52.00443",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18738","DG-BTM_CIPV_CA_Trinity","Solar","3412","DPV-ALL_Trinity_CA_F[18]","2.599535","3412","DPV-ALL_Trinity_CA_F[18]","2.599535","0","0","0","0","2.599535",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18739","DG-BTM_CIPV_CA_Tulare","Solar","3413","DPV-ALL_Tulare_CA_F[18]","260.8159","3413","DPV-ALL_Tulare_CA_F[18]","260.8159","0","0","0","0","260.8159",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18740","DG-BTM_CIPV_CA_Tuolumne","Solar","3414","DPV-ALL_Tuolumne_CA_F[18]","89.98022","3414","DPV-ALL_Tuolumne_CA_F[18]","89.98022","0","0","0","0","89.98022",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18741","DG-BTM_CIPV_CA_Yolo","Solar","3446","DPV-ALL_Yolo_CA_F[18]","143.3025","3446","DPV-ALL_Yolo_CA_F[18]","143.3025","0","0","0","0","143.3025",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18742","DG-BTM_CIPV_CA_Yuba","Solar","3447","DPV-ALL_Yuba_CA_F[18]","52.36009","3447","DPV-ALL_Yuba_CA_F[18]","52.36009","0","0","0","0","52.36009",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18743","DG-BTM_CISC_CA_Fresno","Solar","3202","DPV-ALL_Fresno_CA_F[18]","21.75112","3202","DPV-ALL_Fresno_CA_F[18]","21.75112","0","0","0","0","21.75112",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18744","DG-BTM_CISC_CA_Inyo","Solar","3232","DPV-ALL_Inyo_CA_F[18]","9.458032","3232","DPV-ALL_Inyo_CA_F[18]","9.458032","0","0","0","0","9.458032",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
